"filename", "language", "JSON", "UnityShader", "C#", "UnityAssemblyDefinition", "XML", "Python", "JSON with Comments", "reStructuredText", "Shell Script", "Markdown", "Ini", "C", "Properties", "comment", "blank", "total"
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\chardet\version.py", "Python", 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\configparser\__init__.py", "Python", 0, 0, 0, 0, 0, -1104, 0, 0, 0, 0, 0, 0, 0, -72, -215, -1391
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\configparser\helpers.py", "Python", 0, 0, 0, 0, 0, -126, 0, 0, 0, 0, 0, 0, 0, -5, -41, -172
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\__init__.py", "Python", 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\codec.py", "Python", 0, 0, 0, 0, 0, -88, 0, 0, 0, 0, 0, 0, 0, -5, -26, -119
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\compat.py", "Python", 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, -5, -13
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\core.py", "Python", 0, 0, 0, 0, 0, -295, 0, 0, 0, 0, 0, 0, 0, -8, -85, -388
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\idnadata.py", "Python", 0, 0, 0, 0, 0, -1583, 0, 0, 0, 0, 0, 0, 0, -1, -2, -1586
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\intranges.py", "Python", 0, 0, 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, -3, -10, -54
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\package_data.py", "Python", 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\idna\uts46data.py", "Python", 0, 0, 0, 0, 0, -7556, 0, 0, 0, 0, 0, 0, 0, -2, -77, -7635
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\U32.py", "Python", 0, 0, 0, 0, 0, -103, 0, 0, 0, 0, 0, 0, 0, -13, -41, -157
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\__init__.py", "Python", 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\compute_hash.py", "Python", 0, 0, 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, -12, -20, -80
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\compute_keys.py", "Python", 0, 0, 0, 0, 0, -102, 0, 0, 0, 0, 0, 0, 0, -10, -26, -138
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\compute_response.py", "Python", 0, 0, 0, 0, 0, -299, 0, 0, 0, 0, 0, 0, 0, -21, -77, -397
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\constants.py", "Python", 0, 0, 0, 0, 0, -70, 0, 0, 0, 0, 0, 0, 0, -11, -12, -93
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\des.py", "Python", 0, 0, 0, 0, 0, -49, 0, 0, 0, 0, 0, 0, 0, -15, -25, -89
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\des_c.py", "Python", 0, 0, 0, 0, 0, -158, 0, 0, 0, 0, 0, 0, 0, -44, -53, -255
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\des_data.py", "Python", 0, 0, 0, 0, 0, -295, 0, 0, 0, 0, 0, 0, 0, -31, -23, -349
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\gss_channel_bindings.py", "Python", 0, 0, 0, 0, 0, -45, 0, 0, 0, 0, 0, 0, 0, -12, -10, -67
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\messages.py", "Python", 0, 0, 0, 0, 0, -266, 0, 0, 0, 0, 0, 0, 0, -30, -64, -360
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\ntlm.py", "Python", 0, 0, 0, 0, 0, -106, 0, 0, 0, 0, 0, 0, 0, -13, -28, -147
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\rc4.py", "Python", 0, 0, 0, 0, 0, -31, 0, 0, 0, 0, 0, 0, 0, -13, -8, -52
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\session_security.py", "Python", 0, 0, 0, 0, 0, -185, 0, 0, 0, 0, 0, 0, 0, -10, -56, -251
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ntlm_auth\target_info.py", "Python", 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, -3, -10, -68
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\ordereddict.py", "Python", 0, 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, -21, -18, -128
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\__init__.py", "Python", 0, 0, 0, 0, 0, -70, 0, 0, 0, 0, 0, 0, 0, -1, -20, -91
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\cmdline.py", "Python", 0, 0, 0, 0, 0, -455, 0, 0, 0, 0, 0, 0, 0, -38, -81, -574
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\console.py", "Python", 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, -1, -17, -75
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\filter.py", "Python", 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, -2, -16, -75
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\filters\__init__.py", "Python", 0, 0, 0, 0, 0, -279, 0, 0, 0, 0, 0, 0, 0, -4, -68, -351
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatter.py", "Python", 0, 0, 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, -8, -20, -96
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\__init__.py", "Python", 0, 0, 0, 0, 0, -116, 0, 0, 0, 0, 0, 0, 0, -5, -33, -154
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\_mapping.py", "Python", 0, 0, 0, 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, -11, -12, -86
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\bbcode.py", "Python", 0, 0, 0, 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, -2, -23, -110
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\html.py", "Python", 0, 0, 0, 0, 0, -695, 0, 0, 0, 0, 0, 0, 0, -19, -138, -852
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\img.py", "Python", 0, 0, 0, 0, 0, -482, 0, 0, 0, 0, 0, 0, 0, -17, -102, -601
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\irc.py", "Python", 0, 0, 0, 0, 0, -149, 0, 0, 0, 0, 0, 0, 0, -5, -29, -183
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\latex.py", "Python", 0, 0, 0, 0, 0, -371, 0, 0, 0, 0, 0, 0, 0, -44, -68, -483
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\other.py", "Python", 0, 0, 0, 0, 0, -131, 0, 0, 0, 0, 0, 0, 0, -4, -26, -161
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\rtf.py", "Python", 0, 0, 0, 0, 0, -111, 0, 0, 0, 0, 0, 0, 0, -10, -27, -148
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\svg.py", "Python", 0, 0, 0, 0, 0, -128, 0, 0, 0, 0, 0, 0, 0, -1, -25, -154
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\terminal.py", "Python", 0, 0, 0, 0, 0, -102, 0, 0, 0, 0, 0, 0, 0, -8, -27, -137
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\formatters\terminal256.py", "Python", 0, 0, 0, 0, 0, -231, 0, 0, 0, 0, 0, 0, 0, -24, -55, -310
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexer.py", "Python", 0, 0, 0, 0, 0, -676, 0, 0, 0, 0, 0, 0, 0, -69, -127, -872
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\__init__.py", "Python", 0, 0, 0, 0, 0, -244, 0, 0, 0, 0, 0, 0, 0, -23, -63, -330
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_asy_builtins.py", "Python", 0, 0, 0, 0, 0, -1639, 0, 0, 0, 0, 0, 0, 0, -1, -6, -1646
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_cl_builtins.py", "Python", 0, 0, 0, 0, 0, -220, 0, 0, 0, 0, 0, 0, 0, -2, -11, -233
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_cocoa_builtins.py", "Python", 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, -1, -20, -73
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_csound_builtins.py", "Python", 0, 0, 0, 0, 0, -1275, 0, 0, 0, 0, 0, 0, 0, -69, -3, -1347
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_lasso_builtins.py", "Python", 0, 0, 0, 0, 0, -5323, 0, 0, 0, 0, 0, 0, 0, -1, -4, -5328
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_lua_builtins.py", "Python", 0, 0, 0, 0, 0, -258, 0, 0, 0, 0, 0, 0, 0, -6, -32, -296
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_mapping.py", "Python", 0, 0, 0, 0, 0, -480, 0, 0, 0, 0, 0, 0, 0, -11, -11, -502
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_mql_builtins.py", "Python", 0, 0, 0, 0, 0, -1166, 0, 0, 0, 0, 0, 0, 0, -1, -6, -1173
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_openedge_builtins.py", "Python", 0, 0, 0, 0, 0, -2543, 0, 0, 0, 0, 0, 0, 0, -1, -4, -2548
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_php_builtins.py", "Python", 0, 0, 0, 0, 0, -4732, 0, 0, 0, 0, 0, 0, 0, -2, -23, -4757
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_postgres_builtins.py", "Python", 0, 0, 0, 0, 0, -577, 0, 0, 0, 0, 0, 0, 0, -10, -35, -622
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_scilab_builtins.py", "Python", 0, 0, 0, 0, 0, -3075, 0, 0, 0, 0, 0, 0, 0, -3, -17, -3095
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_sourcemod_builtins.py", "Python", 0, 0, 0, 0, 0, -1138, 0, 0, 0, 0, 0, 0, 0, -3, -23, -1164
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_stan_builtins.py", "Python", 0, 0, 0, 0, 0, -523, 0, 0, 0, 0, 0, 0, 0, -1, -9, -533
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_stata_builtins.py", "Python", 0, 0, 0, 0, 0, -411, 0, 0, 0, 0, 0, 0, 0, -1, -8, -420
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_tsql_builtins.py", "Python", 0, 0, 0, 0, 0, -989, 0, 0, 0, 0, 0, 0, 0, -5, -11, -1005
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\_vim_builtins.py", "Python", 0, 0, 0, 0, 0, -1929, 0, 0, 0, 0, 0, 0, 0, -3, -8, -1940
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\actionscript.py", "Python", 0, 0, 0, 0, 0, -218, 0, 0, 0, 0, 0, 0, 0, -1, -22, -241
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\agile.py", "Python", 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, -1, -5, -25
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\algebra.py", "Python", 0, 0, 0, 0, 0, -190, 0, 0, 0, 0, 0, 0, 0, -4, -28, -222
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\ambient.py", "Python", 0, 0, 0, 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, -1, -11, -77
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\ampl.py", "Python", 0, 0, 0, 0, 0, -77, 0, 0, 0, 0, 0, 0, 0, -1, -10, -88
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\apl.py", "Python", 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, -51, -9, -102
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\archetype.py", "Python", 0, 0, 0, 0, 0, -252, 0, 0, 0, 0, 0, 0, 0, -41, -26, -319
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\asm.py", "Python", 0, 0, 0, 0, 0, -529, 0, 0, 0, 0, 0, 0, 0, -40, -73, -642
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\automation.py", "Python", 0, 0, 0, 0, 0, -348, 0, 0, 0, 0, 0, 0, 0, -9, -18, -375
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\basic.py", "Python", 0, 0, 0, 0, 0, -417, 0, 0, 0, 0, 0, 0, 0, -40, -44, -501
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\bibtex.py", "Python", 0, 0, 0, 0, 0, -141, 0, 0, 0, 0, 0, 0, 0, -1, -19, -161
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\business.py", "Python", 0, 0, 0, 0, 0, -496, 0, 0, 0, 0, 0, 0, 0, -57, -60, -613
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\c_cpp.py", "Python", 0, 0, 0, 0, 0, -216, 0, 0, 0, 0, 0, 0, 0, -16, -21, -253
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\c_like.py", "Python", 0, 0, 0, 0, 0, -471, 0, 0, 0, 0, 0, 0, 0, -19, -52, -542
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\capnproto.py", "Python", 0, 0, 0, 0, 0, -67, 0, 0, 0, 0, 0, 0, 0, -1, -11, -79
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\chapel.py", "Python", 0, 0, 0, 0, 0, -73, 0, 0, 0, 0, 0, 0, 0, -13, -17, -103
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\clean.py", "Python", 0, 0, 0, 0, 0, -244, 0, 0, 0, 0, 0, 0, 0, -15, -30, -289
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\compiled.py", "Python", 0, 0, 0, 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, -1, -5, -35
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\configs.py", "Python", 0, 0, 0, 0, 0, -672, 0, 0, 0, 0, 0, 0, 0, -53, -109, -834
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\console.py", "Python", 0, 0, 0, 0, 0, -101, 0, 0, 0, 0, 0, 0, 0, -1, -13, -115
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\crystal.py", "Python", 0, 0, 0, 0, 0, -321, 0, 0, 0, 0, 0, 0, 0, -46, -27, -394
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\csound.py", "Python", 0, 0, 0, 0, 0, -310, 0, 0, 0, 0, 0, 0, 0, -12, -45, -367
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\css.py", "Python", 0, 0, 0, 0, 0, -604, 0, 0, 0, 0, 0, 0, 0, -19, -67, -690
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\d.py", "Python", 0, 0, 0, 0, 0, -200, 0, 0, 0, 0, 0, 0, 0, -38, -14, -252
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\dalvik.py", "Python", 0, 0, 0, 0, 0, -111, 0, 0, 0, 0, 0, 0, 0, -4, -11, -126
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\data.py", "Python", 0, 0, 0, 0, 0, -378, 0, 0, 0, 0, 0, 0, 0, -109, -69, -556
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\diff.py", "Python", 0, 0, 0, 0, 0, -134, 0, 0, 0, 0, 0, 0, 0, -4, -28, -166
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\dotnet.py", "Python", 0, 0, 0, 0, 0, -595, 0, 0, 0, 0, 0, 0, 0, -17, -80, -692
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\dsls.py", "Python", 0, 0, 0, 0, 0, -750, 0, 0, 0, 0, 0, 0, 0, -37, -92, -879
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\dylan.py", "Python", 0, 0, 0, 0, 0, -205, 0, 0, 0, 0, 0, 0, 0, -28, -57, -290
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\ecl.py", "Python", 0, 0, 0, 0, 0, -112, 0, 0, 0, 0, 0, 0, 0, -2, -12, -126
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\eiffel.py", "Python", 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, -2, -9, -66
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\elm.py", "Python", 0, 0, 0, 0, 0, -73, 0, 0, 0, 0, 0, 0, 0, -15, -34, -122
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\erlang.py", "Python", 0, 0, 0, 0, 0, -445, 0, 0, 0, 0, 0, 0, 0, -15, -74, -534
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\esoteric.py", "Python", 0, 0, 0, 0, 0, -209, 0, 0, 0, 0, 0, 0, 0, -19, -50, -278
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\ezhil.py", "Python", 0, 0, 0, 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, -3, -9, -70
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\factor.py", "Python", 0, 0, 0, 0, 0, -295, 0, 0, 0, 0, 0, 0, 0, -15, -35, -345
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\fantom.py", "Python", 0, 0, 0, 0, 0, -210, 0, 0, 0, 0, 0, 0, 0, -17, -24, -251
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\felix.py", "Python", 0, 0, 0, 0, 0, -218, 0, 0, 0, 0, 0, 0, 0, -25, -31, -274
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\forth.py", "Python", 0, 0, 0, 0, 0, -128, 0, 0, 0, 0, 0, 0, 0, -34, -16, -178
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\fortran.py", "Python", 0, 0, 0, 0, 0, -169, 0, 0, 0, 0, 0, 0, 0, -12, -25, -206
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\foxpro.py", "Python", 0, 0, 0, 0, 0, -401, 0, 0, 0, 0, 0, 0, 0, -5, -23, -429
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\functional.py", "Python", 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, -1, -5, -22
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\go.py", "Python", 0, 0, 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, -15, -11, -102
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\grammar_notation.py", "Python", 0, 0, 0, 0, 0, -157, 0, 0, 0, 0, 0, 0, 0, -16, -41, -214
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\graph.py", "Python", 0, 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, 0, 0, -2, -13, -81
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\graphics.py", "Python", 0, 0, 0, 0, 0, -479, 0, 0, 0, 0, 0, 0, 0, -28, -47, -554
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\haskell.py", "Python", 0, 0, 0, 0, 0, -654, 0, 0, 0, 0, 0, 0, 0, -90, -100, -844
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\haxe.py", "Python", 0, 0, 0, 0, 0, -708, 0, 0, 0, 0, 0, 0, 0, -73, -156, -937
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\hdl.py", "Python", 0, 0, 0, 0, 0, -343, 0, 0, 0, 0, 0, 0, 0, -5, -35, -383
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\hexdump.py", "Python", 0, 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, -1, -14, -104
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\html.py", "Python", 0, 0, 0, 0, 0, -502, 0, 0, 0, 0, 0, 0, 0, -12, -89, -603
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\idl.py", "Python", 0, 0, 0, 0, 0, -257, 0, 0, 0, 0, 0, 0, 0, -1, -13, -271
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\igor.py", "Python", 0, 0, 0, 0, 0, -269, 0, 0, 0, 0, 0, 0, 0, -7, -13, -289
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\inferno.py", "Python", 0, 0, 0, 0, 0, -71, 0, 0, 0, 0, 0, 0, 0, -13, -13, -97
"c:\Users\Torte\Documents\Unity\LogRogue\Assets\Editor\WakaTime\client\wakatime\packages\pygments\lexers\installers.py", "Python", 0, 0, 0, 0, 0, -295, 0, 0, 0, 0, 0, 0, 0, -1, -27, -323
